x,y
240.78918966159893,146.3620564609719
240.76135436374727,146.079922872386
241.05480524397976,145.580851481617
240.7333529010138,145.79625598230413
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
240.70518380026314,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,145.51104331428337
241.38514194659157,144.83108516795494
241.38514194659157,144.83108516795494
240.70518380026314,144.83108516795494
240.70518380026314,144.83108516795494
240.02522565393474,144.83108516795494
239.3452675076063,144.83108516795494
238.66530936127788,144.15112702162654
237.98535121494945,144.15112702162654
237.98535121494945,144.15112702162654
237.98535121494945,143.4711688752981
237.30539306862102,143.4711688752981
237.30539306862102,143.4711688752981
236.62543492229258,143.4711688752981
236.62543492229258,142.79121072896967
235.94547677596415,142.79121072896967
234.58556048330732,142.11125258264124
234.58556048330732,142.11125258264124
233.22564419065046,141.4312944363128
231.1857697516652,141.4312944363128
231.1857697516652,140.75133628998438
230.50581160533676,140.75133628998438
230.50581160533676,140.07137814365595
228.46593716635147,139.39141999732755
227.78597902002303,139.39141999732755
227.1060208736946,138.71146185099911
224.3861882883809,138.03150370467068
220.98639755673878,137.35154555834225
216.2266905324398,135.9916292656854
209.4271090691555,133.95175482670012
200.58765316688596,130.551964095058
189.0283646793027,126.47221521708742
176.789118045391,120.35259190013157
163.8699132651509,112.19309414419045
152.31062477756765,102.67368009559247
142.79121072896967,91.79434975433765
135.31167111935696,82.27493570573967
129.87200594872957,72.07556351081327
126.47221521708742,62.55614946221528
123.07242448544528,55.75656799893101
121.71250819278843,50.99686097463202
121.71250819278843,48.95698653564674
121.71250819278843,45.55719580400461
121.03255004646,40.79748877970562
120.35259190013157,34.67786546274978
119.67263375380315,28.558242145793933
120.35259190013157,22.43861882883809
120.35259190013157,16.31899551188225
120.35259190013157,10.199372194926404
120.35259190013157,5.439665170627416
121.03255004646,2.719832585313708
121.03255004646,0.679958146328427
121.03255004646,-0.679958146328427
122.39246633911687,-2.719832585313708
123.07242448544528,-6.7995814632842695
123.07242448544528,-10.879330341254832
123.75238263177371,-14.279121072896967
124.43234077810214,-16.998953658210674
124.43234077810214,-18.35886995086753
125.11229892443056,-19.718786243524384
125.79225707075899,-22.43861882883809
125.79225707075899,-25.1584514141518
127.15217336341584,-26.518367706808654
127.83213150974427,-27.878283999465506
127.83213150974427,-29.91815843845079
129.19204780240113,-32.6379910237645
129.87200594872957,-34.67786546274978
129.87200594872957,-36.037781755406634
129.87200594872957,-36.037781755406634
130.551964095058,-36.71773990173506
130.551964095058,-36.71773990173506
131.2319222413864,-37.39769804806348
131.91188038771483,-38.75761434072034
131.91188038771483,-39.43757248704877
132.59183853404326,-40.11753063337719
132.59183853404326,-40.79748877970562
133.2717966803717,-42.15740507236247
133.95175482670012,-42.8373632186909
133.95175482670012,-43.51732136501933
134.63171297302856,-44.19727951134775
133.95175482670012,-44.19727951134775
133.95175482670012,-44.19727951134775
133.95175482670012,-44.19727951134775
133.95175482670012,-44.19727951134775
133.95175482670012,-44.19727951134775
133.95175482670012,-44.19727951134775
134.63171297302856,-44.87723765767618
135.31167111935696,-45.55719580400461
135.9916292656854,-46.91711209666146
136.67158741201382,-47.597070242989886
137.35154555834225,-48.95698653564674
138.03150370467068,-48.95698653564674
138.03150370467068,-49.63694468197517
138.71146185099911,-50.99686097463202
138.71146185099911,-50.99686097463202
139.39141999732755,-51.67681912096045
139.39141999732755,-51.67681912096045
140.07137814365595,-52.35677726728888
139.39141999732755,-52.35677726728888
140.07137814365595,-52.35677726728888
140.07137814365595,-52.35677726728888
140.07137814365595,-53.03673541361731
140.07137814365595,-52.35677726728888
140.07137814365595,-52.35677726728888
139.39141999732755,-52.35677726728888
140.07137814365595,-52.35677726728888
140.07137814365595,-53.03673541361731
140.07137814365595,-53.03673541361731
140.75133628998438,-53.71669355994573
140.75133628998438,-53.71669355994573
140.75133628998438,-54.396651706274156
141.4312944363128,-54.396651706274156
141.4312944363128,-54.396651706274156
141.4312944363128,-55.07660985260259
142.11125258264124,-55.07660985260259
142.11125258264124,-55.07660985260259
141.4312944363128,-55.07660985260259
141.4312944363128,-55.07660985260259
140.75133628998438,-54.396651706274156
140.75133628998438,-54.396651706274156
141.4312944363128,-54.396651706274156
141.4312944363128,-55.07660985260259
141.4312944363128,-55.07660985260259
141.4312944363128,-54.396651706274156
141.4312944363128,-54.396651706274156
140.75133628998438,-54.396651706274156
141.4312944363128,-54.396651706274156
141.4312944363128,-55.07660985260259
142.11125258264124,-55.07660985260259
142.11125258264124,-55.07660985260259
141.4312944363128,-55.07660985260259
142.11125258264124,-55.07660985260259
142.11125258264124,-55.75656799893101
142.11125258264124,-55.75656799893101
142.11125258264124,-55.75656799893101
141.4312944363128,-55.07660985260259
140.75133628998438,-54.396651706274156
141.4312944363128,-54.396651706274156
141.4312944363128,-55.07660985260259
142.11125258264124,-55.75656799893101
142.79121072896967,-55.75656799893101
142.79121072896967,-55.75656799893101
142.79121072896967,-55.75656799893101
142.79121072896967,-55.75656799893101
142.79121072896967,-56.43652614525944
142.79121072896967,-56.43652614525944
142.11125258264124,-55.75656799893101
142.11125258264124,-55.75656799893101
142.11125258264124,-55.75656799893101
142.11125258264124,-55.75656799893101
142.11125258264124,-55.75656799893101
142.79121072896967,-56.43652614525944
142.79121072896967,-56.43652614525944
142.79121072896967,-56.43652614525944
142.79121072896967,-56.43652614525944
143.4711688752981,-56.43652614525944
143.4711688752981,-57.11648429158787
143.4711688752981,-57.11648429158787
143.4711688752981,-57.11648429158787
143.4711688752981,-57.11648429158787
143.4711688752981,-57.11648429158787
143.4711688752981,-57.11648429158787
143.4711688752981,-57.11648429158787
143.4711688752981,-57.11648429158787
143.4711688752981,-57.7964424379163
143.4711688752981,-57.7964424379163
143.4711688752981,-57.7964424379163
143.4711688752981,-57.7964424379163
143.4711688752981,-57.7964424379163
143.4711688752981,-57.7964424379163
143.4711688752981,-57.7964424379163
