x,y
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
-224.74728729212327,121.21938235872538
