x,y
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-260.44889482362237,170.7968883139835
-259.7945006155228,170.14249410588394
-259.7945006155228,170.14249410588394
-259.7945006155228,170.14249410588394
-259.1401064074232,170.14249410588394
-258.4857121993237,169.4880998977844
-257.8313179912241,169.4880998977844
-257.8313179912241,168.83370568968485
-257.17692378312455,168.83370568968485
-256.52252957502503,168.17931148158527
-256.52252957502503,168.17931148158527
-255.86813536692546,167.52491727348573
-255.2137411588259,166.87052306538618
-254.55934695072636,166.2161288572866
-253.25055853452724,165.56173464918706
-252.5961643264277,165.56173464918706
-252.5961643264277,164.9073404410875
-252.5961643264277,164.25294623298797
-251.94177011832815,164.25294623298797
-251.2873759102286,163.5985520248884
-251.2873759102286,162.94415781678885
-251.2873759102286,162.2897636086893
-250.63298170212903,162.2897636086893
-250.63298170212903,161.63536940058975
-250.63298170212903,160.98097519249018
-250.63298170212903,160.32658098439063
-251.2873759102286,159.67218677629108
-250.63298170212903,159.01779256819154
-250.63298170212903,158.36339836009196
-249.97858749402948,157.70900415199242
-249.32419328592994,157.05460994389287
-249.32419328592994,156.40021573579332
-249.32419328592994,155.74582152769375
-248.66979907783036,155.74582152769375
-248.66979907783036,155.0914273195942
-248.01540486973082,154.43703311149466
-248.01540486973082,153.7826389033951
-247.36101066163127,153.12824469529554
-246.05222224543215,151.81945627909644
-246.05222224543215,151.1650620709969
-245.3978280373326,151.1650620709969
-244.74343382923306,149.85627365479777
-244.0890396211335,149.85627365479777
-244.0890396211335,148.54748523859868
-243.43464541303393,148.54748523859868
-242.7802512049344,147.23869682239956
-242.12585699683484,146.58430261430001
-240.16267437253617,145.2755141981009
-240.16267437253617,145.2755141981009
-238.85388595633708,143.31233157380225
-238.1994917482375,142.65793736570268
-238.1994917482375,142.65793736570268
-237.54509754013796,141.3491489495036
-236.23630912393887,140.69475474140404
-234.2731264996402,138.73157211710537
-234.2731264996402,138.73157211710537
-232.30994387534153,136.7683894928067
-230.34676125104286,135.4596010766076
-230.34676125104286,135.4596010766076
-230.34676125104286,135.4596010766076
-230.34676125104286,135.4596010766076
-229.69236704294332,134.80520686850804
-228.38357862674422,133.49641845230894
-228.38357862674422,132.8420242442094
-227.72918441864465,132.8420242442094
-226.42039600244556,130.87884161991073
-225.766001794346,130.22444741181118
-225.766001794346,129.5700532037116
-224.4572133781469,127.60687057941296
-223.80281917004734,127.60687057941296
-223.80281917004734,126.29808216321385
-221.83963654574868,124.33489953891518
-219.87645392145,123.02611112271607
-219.22205971335046,122.37171691461653
